,Time [s],aYMPS2 [m/s^2],Polynomial [m/s^2],Kalman1 [m/s^2],Kalman2 [m/s^2]
306,0.2319999999999999,34.8446704626659,-20.655326135005723,38.602767664835035,2.929060164866913
307,0.2326666666666666,42.68960392814725,-20.26782280679886,44.855571163646566,1.4475023347429072
308,0.2333333333333333,42.43310919542882,-19.881542338447105,51.61014727996185,-0.40523440972173574
309,0.2339999999999999,46.06353033447847,-19.496492346748525,58.90126144113681,-2.6435162466327355
310,0.2346666666666666,55.58420265091796,-19.112680378244363,65.51093748338322,-5.320161502773736
311,0.2353333333333333,52.29410938004048,-18.730113909386915,68.28025720261515,-8.544946036297958
312,0.236,59.3052528128239,-18.34880034670718,63.95466983793044,-12.317282068569227
313,0.2366666666666666,62.541956051809706,-17.96874702698284,45.94139546741167,-16.734220914773033
314,0.2373333333333333,71.8473995154345,-17.589961217405857,6.191387785427118,-21.86464535367608
315,0.238,77.40481909832216,-17.21245011575023,-64.46489080882559,-27.83847819640112
316,0.2386666666666666,84.05113514527628,-16.83622085053983,-171.34720144630123,-34.759500714778675
317,0.2393333333333333,86.0983213019584,-16.46128048121618,-309.31982711796866,-42.749818955896714
318,0.24,-2080.1420612881525,-16.08763599830597,-450.35633567003094,-51.89977045933546
319,0.2406666666666666,87.10770452739892,-15.715294323589305,-310.36611152005787,-42.79554134531486
320,0.2413333333333333,77.99274807958358,-15.34426231026697,-173.4834532177956,-34.86044144414869
321,0.242,71.2966622332585,-14.974546743128414,-66.76956206667843,-27.941020248696113
322,0.2426666666666666,70.73646043399901,-14.606154338719634,4.603216984333926,-21.91473819558113
323,0.2433333333333333,64.87824873163039,-14.23909174551055,45.12146180155834,-16.722316930132358
324,0.244,60.12609802971257,-13.873365544063205,63.32942216321032,-12.264300755639454
325,0.2446666666666666,53.82047000468941,-13.508982247199441,67.40539199491027,-8.457798170214716
326,0.2453333333333333,50.08814286155852,-13.145948300168214,63.94948148824413,-5.211799998364111
327,0.246,45.14846283185614,-12.784270080813997,57.192790513749905,-2.463501312252813
328,0.2466666666666666,41.32320176448537,-12.423953899744049,49.77094232117139,-0.1437103034384961
329,0.2473333333333333,39.255896247468876,-12.065006000496439,42.93716977402143,1.8028784967645066
330,0.248,33.89802667937562,-11.707432559707797,36.98294368965167,3.4123901372111707
331,0.2486666666666666,29.815221075018755,-11.351239687280895,32.24861858414421,4.747531048778354
332,0.2493333333333333,28.7462345012815,-10.996433426552642,28.76054097406613,5.857062750109375
333,0.25,25.153863127644247,-10.643019754461704,26.124960471552946,6.760591905679846
334,0.2506666666666666,24.64231417999961,-10.291004581716095,24.284284232208194,7.4985816202526365
335,0.2513333333333333,23.449205530270685,-9.94039375296147,22.855217860962128,8.082277741787706
336,0.252,22.169168964631375,-9.591193046948263,21.599586914542435,8.527671513226428
337,0.2526666666666666,21.219556115650626,-9.243408176699973,20.36465205068134,8.850291807602506
338,0.2533333333333333,19.13932560891848,-8.897044789680464,19.023659368709957,9.061588723206151
339,0.254,18.77284898193393,-8.552108467962029,17.637801358420447,9.182186006838386
340,0.2546666666666666,15.330181802619968,-8.20860472839324,16.103975212819247,9.21646732369476
341,0.2553333333333333,15.047315269771111,-7.866539022766361,14.725405128965917,9.195725210240807
342,0.256,12.343632930064691,-7.52591673798527,13.427481504428357,9.122318786251082
343,0.2566666666666666,11.945343767682171,-7.186743196233323,12.417931977472328,9.019920534967033
344,0.2573333333333333,13.164109627921611,-6.849023655140996,11.594397420952983,8.89119347458855
345,0.258,9.863691715231205,-6.512763307953762,10.664155881527936,8.724010168830068
346,0.2586666666666666,10.244750698476667,-6.177967283699687,9.932704305554072,8.546569729153976
347,0.2593333333333333,8.877029344443446,-5.844640647357295,9.27722452951014,8.353845660753981
348,0.26,8.470370957270013,-5.512788400023311,8.788578242888008,8.15641293920078
349,0.2606666666666666,8.508773221483876,-5.1824154790804755,8.438184668929074,7.956154595484957
350,0.2613333333333333,8.542214712484457,-4.853526758365163,8.13496150844053,7.750922684135143
351,0.262,7.8742081790504,-4.526127048335326,7.800098436153413,7.538569144530185
352,0.2626666666666666,7.52381248156645,-4.200221096238096,7.462491258466761,7.323194853614545
353,0.2633333333333333,6.551872586591739,-3.875813586277772,7.1264112619343445,7.106015004047339
354,0.264,7.387981503820191,-3.5529091397830683,6.864568993284404,6.893822436237232
355,0.2646666666666666,7.1623478067966415,-3.231512315375568,6.518840023278851,6.677182436818879
356,0.2653333333333333,4.8706520871120045,-2.9116276091371134,6.081226765022812,6.456175949070726
357,0.266,6.467837887762469,-2.5932594547774244,5.805500183414257,6.249439176080201
358,0.2666666666666666,5.3897546825867355,-2.2764122238021685,5.451674291191311,6.040736814684536
359,0.2673333333333333,5.245210364526266,-1.961090225680536,5.1057138410481,5.837893292477752
360,0.268,4.851060591724278,-1.647297708013184,4.754824280314742,5.64038391662253
361,0.2686666666666666,4.140817323170054,-1.33503885669964,4.424628343084307,5.449978450691392
362,0.2693333333333333,4.318119975588514,-1.0243177961064873,4.184051106516335,5.271355434907948
363,0.27,3.501363291100551,-0.7151385892348401,3.9938438237479166,5.101311538258377
364,0.2706666666666666,3.9821406694445756,-0.4075052378882731,3.932607563893961,4.945667175833228
365,0.2713333333333333,4.0667962383750575,-0.10142168284031072,3.912839038812886,4.798694551965577
366,0.2719999999999999,3.6575620400698137,0.20310819599734486,3.8957472253368146,4.65830901292024
367,0.2726666666666666,4.197876054697374,0.5060805794074668,3.9075934681381597,4.526930196630557
368,0.2733333333333333,4.0343262229825125,0.8074917086993594,3.8587595776970938,4.398512867618273
369,0.2739999999999999,4.035991470614669,1.1073378855413694,3.7529739944597136,4.273373218407711
370,0.2746666666666666,3.4027419619786112,1.4056154717923732,3.5893051461863235,4.150370004927286
371,0.2753333333333333,3.4109893789253536,1.702320889335084,3.4528263573759443,4.034095443833399
372,0.2759999999999999,3.0018211340891137,1.9974506199073687,3.348523947494847,3.9234288373236845
373,0.2766666666666666,3.641844154490442,2.2910012049350144,3.32215974223547,3.821056700143081
374,0.2773333333333333,2.5882153143358058,2.582969245363813,3.2876999798880924,3.7202974758733514
375,0.2779999999999999,4.038438768942697,2.873351401491817,3.3596349703152883,3.6297269910574594
376,0.2786666666666667,2.698469073350449,3.1621443928014514,3.342760802625707,3.5354781002406006
377,0.2793333333333333,4.377102190146666,3.449344997791883,3.3798923449989746,3.448762290665753
378,0.2799999999999999,3.1506245954584413,3.7349500538113887,3.25295558245463,3.3536914219955776
379,0.2806666666666667,2.1228543752125226,4.018956456889271,3.117701725183665,3.2604481547642363
380,0.2813333333333333,3.884867469465321,4.301361161568337,3.0989464377605596,3.1774432315488603
381,0.282,3.049790726228596,4.582161180736961,2.9546921752975925,3.088071490192236
382,0.2826666666666667,3.1626536463116186,4.861353585461671,2.7686925823224864,2.9990442757112845
383,0.2833333333333333,1.9975427508472208,5.138935504818846,2.535242659072875,2.90854457689493
384,0.284,1.8826885914586027,5.414904125727531,2.411085860712598,2.826243894513005
385,0.2846666666666667,1.9474075980517698,5.689256692781271,2.4050992904642836,2.7524352098585694
386,0.2853333333333333,4.047101990678645,5.961990508080447,2.4671800308381786,2.685871773710395
387,0.286,1.5767724620189354,6.233102931064536,2.304765187562127,2.6070572656095066
388,0.2866666666666667,2.1347722896006136,6.502591378344476,2.2178368961116863,2.5375153207409333
389,0.2873333333333333,2.3126527565395323,6.770453323534696,2.138293738966515,2.471598063152623
390,0.288,2.049395876669131,7.036686297085424,2.0284782874499685,2.40711131332383
391,0.2886666666666667,2.358950768245795,7.301287886115148,1.9092555198864973,2.3458440024249296
392,0.2893333333333333,1.6170414602667054,7.5642557342423515,1.74536026477307,2.2844587306336415
393,0.29,0.7452694567047081,7.825587541418145,1.6471760466431644,2.2290802142756556
394,0.2906666666666667,1.8139257414426568,8.085281063758487,1.7318118828362654,2.1870559947358084
395,0.2913333333333333,1.6507766818890282,8.343334113376528,1.8504253083003175,2.1483899474755996
396,0.292,2.8898828342133607,8.599744558214326,1.9889635372001573,2.11420241960567
397,0.2926666666666666,1.7703308150410324,8.854510321875637,1.975175880215275,2.073033768004271
398,0.2933333333333333,1.6361142880053268,9.107629383457862,1.947536806287676,2.034589442979541
399,0.294,2.239925907390011,9.359099777384387,1.9241175869340061,1.9997313943495794
400,0.2946666666666666,2.1328709576885947,9.608919593236834,1.8184664126580312,1.9627115951022538
401,0.2953333333333333,1.7204618311956328,9.857086975587322,1.6385757674254968,1.924160361591651
402,0.296,0.8492935410226823,10.103600123830574,1.4469900602887036,1.8874424148546123
403,0.2966666666666666,1.6024694553110548,10.348457292016349,1.3591487168545389,1.8600678079820612
404,0.2973333333333333,1.2872688619397605,10.591656788681206,1.278661526727418,1.8350115862835492
405,0.298,0.7764256396195235,10.83319697668162,1.2410434194540791,1.8148850491041313
406,0.2986666666666666,1.8323152755217809,11.07307627302535,1.3065212292827675,1.8041046466100747
407,0.2993333333333333,1.0666086994961197,11.311293148704294,1.342496318366225,1.7930703484558128
408,0.3,0.6374971655776365,11.547846128526146,1.448158802599365,1.7885742051421882
409,0.3006666666666666,2.7086468315827976,11.782733790947248,1.66841927129434,1.7944377551846444
410,0.3013333333333333,0.853712660137181,12.015954767904418,1.728555828514948,1.7920734235395173
411,0.302,2.326551282973078,12.247507744647294,1.834465326951476,1.7981543387650112
412,0.3026666666666666,3.1447782998811795,12.477391459570583,1.7763603171498723,1.7994796814926326
413,0.3033333333333333,1.0134670041974643,12.705604704046323,1.442721655027213,1.788697336654757
414,0.304,0.4719378134978822,12.93214632225613,1.1262724608007828,1.784892064808997
415,0.3046666666666666,1.2360739516088373,13.157015211023463,0.9195511258960992,1.792903381225037
416,0.3053333333333333,0.09943075809220597,13.3802103196455,0.7300688300595108,1.8059261625076228
417,0.306,0.20035765380007606,13.601730649726079,0.6887908726782087,1.8343074024299475
418,0.3066666666666666,1.5980056466579282,13.821575255007502,0.7546821708657314,1.877394190089941
419,0.3073333333333333,0.6673290353675544,14.039743241202359,0.7189091356896877,1.9229954746408224
420,0.308,0.9196750881235629,14.256233765826806,0.6796365528753735,1.9798977571451633
421,0.3086666666666666,0.5248912452372171,14.471046038032,0.6112189769474055,2.0463420436706987
422,0.3093333333333333,0.38485656927970174,14.684179318436207,0.5738133062080895,2.1264793873821355
423,0.31,0.33362237032822717,14.895632918958057,0.5965699396146944,2.222291336456494
424,0.3106666666666666,0.6793814913994173,15.105406202647657,0.6868797851456387,2.3351013062260066
425,0.3113333333333333,1.3883694689580166,15.31349858351922,0.7928949830608611,2.462812754328959
426,0.312,0.8225933213587906,15.519909526383799,0.827265493835365,2.600194192000249
427,0.3126666666666666,0.7648500139267446,15.724638546680666,0.8825006703355806,2.7535740375073128
428,0.3133333333333333,0.539648498252135,15.927685210310301,1.0019258307361338,2.9248523992266016
429,0.314,1.6900980542910367,16.129049133466083,1.240266046785057,3.1175975960546607
430,0.3146666666666666,1.148057787099634,16.328729982466996,1.4803450553754676,3.3231902887585925
431,0.3153333333333333,1.828441055312138,16.526727473589318,1.8193926557282616,3.5483591739774547
432,0.316,2.3986266284714985,16.723041372899473,2.209064425872598,3.789007322264305
433,0.3166666666666666,2.7678549368067675,16.917671496085774,2.618002970280493,4.04216889679529
434,0.3173333333333333,2.863379608519128,17.11061770829093,3.055829517592617,4.3067992969661715
435,0.318,3.1072095428996787,17.30187992394434,3.5774096570549823,4.5844204743330765
436,0.3186666666666666,3.8645744338137487,17.491458106593853,4.2119088199544565,4.875336550082882
437,0.3193333333333333,5.520642645511603,17.67935226873871,4.901410832852737,5.17534948487911
438,0.32,6.072677004636431,17.865562471661406,5.468896036618951,5.472254781229645
439,0.3206666666666666,6.563073194686205,18.05008882525962,5.897469657732209,5.763756277569519
440,0.3213333333333333,4.743765991090786,18.232931487879114,6.22288767811558,6.048063921655343
441,0.322,6.767921035602333,18.41409066614554,6.768121212679062,6.344110247116249
442,0.3226666666666666,8.057154434557363,18.5935666147968,7.3458645342374895,6.6363422754807795
443,0.3233333333333333,9.725947260808255,18.77135963651517,7.845535041153169,6.9157869944136205
444,0.324,7.165945041392575,18.947470081759775,8.181915897626531,7.16994027094891
445,0.3246666666666666,6.921177491135909,19.121898348598734,8.864382029345947,7.424129504550207
446,0.3253333333333333,9.550373277405393,19.294644882541206,10.103796336985095,7.682845306272231
447,0.326,12.404532542802166,19.465710176369754,11.684999751336004,7.924753356254057
448,0.3266666666666666,14.772267303991809,19.635094769972596,13.349173459991182,8.126343393556951
449,0.3273333333333333,13.796347992923035,19.802799250176065,14.96639140954089,8.26812011566593
450,0.328,16.503576658976908,19.968824250576404,16.87870676229075,8.360142786879596
451,0.3286666666666666,21.3975090374781,20.133170451372308,18.972363281492353,8.378874553244387
452,0.3293333333333333,21.809481942113592,20.295838579197238,20.895555465466337,8.280438609251073
453,0.33,20.751935584011072,20.456829406951556,22.970141901995735,8.060241275261998
454,0.3306666666666666,26.318676672250284,20.616143753634134,25.77146517805764,7.725818692494181
455,0.3313333333333333,28.68210717241692,20.773782484175825,29.063292188149756,7.22406038790856
456,0.3319999999999999,32.71585212556001,20.929746509270956,33.03349240839933,6.529179662262363
457,0.3326666666666666,36.095231324833655,21.084036785209207,37.73262268907845,5.598618884446488
458,0.3333333333333333,38.35685147566565,21.236654313708954,43.31780543360512,4.393588594667127
459,0.3339999999999999,43.91636120114308,21.38760014174838,49.982805060201834,2.882888938958782
460,0.3346666666666666,48.129372863716604,21.536875361398415,57.20348332203956,1.0028880328907768
461,0.3353333333333333,53.18002971627031,21.68448110965491,64.03927525619791,-1.301251236654661
462,0.3359999999999999,57.39237902237963,21.830418568270204,68.51995170215824,-4.095722034776422
463,0.3366666666666666,62.094358707289516,21.974688963586516,67.43767815123375,-7.443585742412587
464,0.3373333333333333,73.26189493060517,22.117293566366897,55.866604789191314,-11.417290950096067
465,0.3379999999999999,76.69444332225545,22.25823369162856,26.651114222450907,-16.15310883070586
466,0.3386666666666666,86.22080960863323,22.397510698474832,-26.61582486572928,-21.724554680692307
467,0.3393333333333333,92.93284070286647,22.5351259899266,-108.35143752372738,-28.267508809282674
468,0.3399999999999999,104.02081253443636,22.67108101275599,-214.25471919025262,-35.90126608348238
469,0.3406666666666667,-1641.006192848057,22.805377257316877,-322.75059845594114,-44.794322065243364
470,0.3413333333333333,106.50608420399749,22.938016257379076,-205.08421277746936,-39.32147120995903
471,0.3419999999999999,100.66952807950449,23.06899958995882,-90.96396079976594,-35.1610683534003
472,0.3426666666666667,99.8029199411982,23.198328875151788,-3.9589415220337756,-32.22314086473772
473,0.3433333333333333,95.45655594901409,23.326005775965655,48.31657687583532,-30.473447923328564
474,0.344,94.20318071149299,23.45203199815188,65.49953785767421,-29.85712501677049
475,0.3446666666666667,93.95775316411176,23.576409290037674,48.12232817756433,-30.357344861766784
476,0.3453333333333333,96.12090824950847,23.699139442359012,-3.9691129602398405,-31.976400588995983
477,0.346,96.99346495030494,23.82022428809222,-90.0575852618764,-34.74833209577172
478,0.3466666666666667,99.48884520322402,23.939665702286476,-202.68752959043167,-38.70593977596215
479,0.3473333333333333,-1601.084411412651,24.05746560189604,-318.51471134567805,-43.90730052096525
480,0.348,95.27508128322594,24.173625945612656,-213.99011850381135,-35.09406726794319
481,0.3486666666666667,85.36128548221025,24.288148733697312,-111.47980651919015,-27.45415635188165
482,0.3493333333333333,75.5686362723265,24.40103600781299,-31.99741010350368,-20.82958441232693
483,0.35,70.35147725228619,24.512289850856604,20.812639015692177,-15.0725964589341
484,0.3506666666666667,61.523039208190916,24.621912386791365,50.93772999979116,-10.084425168942253
485,0.3513333333333333,56.43357095255678,24.729905780478674,65.41176792274216,-5.740721058344604
486,0.352,67.106241699074,24.836272237511395,70.38818649437313,-1.9565855758450716
487,0.3526666666666666,60.700330908304934,24.94101400404452,68.59662389214643,1.205984461180197
488,0.3533333333333333,55.773892880267354,25.04413336662884,63.469583850337266,3.8331053801813404
489,0.354,50.80206754212176,25.145632652042394,57.16844578460532,5.99275921168171
490,0.3546666666666666,46.32530245551521,25.245514227122754,50.97214894222184,7.749129268208122
491,0.3553333333333333,43.912477582471844,25.343780498599813,45.48397284339066,9.158313766048769
492,0.356,37.88583890019368,25.44043391292729,40.706930412643835,10.254710789541608
493,0.3566666666666666,36.61464505773878,25.535476956115332,36.919379796153464,11.102427660038579
494,0.3573333333333333,33.04813730822459,25.628912153562908,33.740974686289945,11.720534573956247
495,0.358,33.44603390853396,25.720742069889724,31.05134124295084,12.1466930632655
496,0.3586666666666666,28.47609926423545,25.81096930876876,28.313258619897237,12.381157484967337
497,0.3593333333333333,24.812941264571457,25.899596512758393,25.76091344393789,12.470767430655762
498,0.36,24.349332140162048,25.986626363133922,23.532672486561342,12.449297811838946
499,0.3606666666666666,21.605967035065895,26.072061579721577,21.384560835652312,12.320727884067221
500,0.3613333333333333,18.60630244908558,26.15590492072883,19.390258073171022,12.108590803936508
501,0.362,18.377059075200762,26.238159182577817,17.68659523795024,11.837974318999454
502,0.3626666666666666,15.049431822403687,26.318827199737115,16.084029677930683,11.508506071256589
503,0.3633333333333333,15.828562632890891,26.39791184455433,14.782013240189485,11.147169491753399
504,0.364,12.66949557406178,26.47541602708759,13.49591709215047,10.743700373979971
505,0.3646666666666666,11.959888341698136,26.55134269493888,12.441179156409468,10.322899099405808
506,0.3653333333333333,12.792491667674613,26.625694833085163,11.528785042336683,9.887364921651013
507,0.366,10.275400186911067,26.698475463711446,10.481604604163998,9.425684603182006
508,0.3666666666666666,9.214824106685526,26.769687646042826,9.470369206921106,8.956356844459439
509,0.3673333333333333,9.853431510255056,26.839334476176504,8.503132737951582,8.484702880376837
510,0.368,6.76746627507872,26.907419086914018,7.3968761190232675,8.00073035862533
511,0.3686666666666666,5.751361891161719,26.97394464759381,6.462165398013072,7.527857213625742
512,0.3693333333333333,5.692644951033927,27.038914363922657,5.756794143069319,7.070972526528331
513,0.37,4.869764493383009,27.1023314778098,5.194670773882924,6.62649278761037
514,0.3706666666666666,4.989129170810093,27.16419926719672,4.774029931269309,6.197823603340455
515,0.3713333333333333,4.690286371493295,27.22452104589084,4.380539367143384,5.780032668963313
516,0.372,4.208730053175741,27.283300163397655,3.965912532897293,5.3720494512634005
517,0.3726666666666666,3.041234335213092,27.34054000475274,3.528995305246231,4.974536108146277
518,0.3733333333333333,3.55533014985144,27.39624399035398,3.1592802135572513,4.594422480985553
519,0.374,2.693753404985835,27.450415575794153,2.7360447505302004,4.223660684805036
520,0.3746666666666666,3.03781338799917,27.503058251692266,2.310386621310932,3.866668054142893
521,0.3753333333333333,0.6994817067947795,27.55417554352732,1.8083684570837475,3.5171351154760426
522,0.376,1.942901479572995,27.603771011468638,1.4893987286227546,3.1929610574873237
523,0.3766666666666666,0.8822096547908195,27.651848250209554,1.1621269298515204,2.8800375356998336
524,0.3773333333333333,0.7577364046459495,27.698410888799543,0.9101337825136527,2.5850944648405245
525,0.378,1.6008615210040782,27.743462590475616,0.7029142885262945,2.306597616522967
526,0.3786666666666666,0.35174751330450355,27.787007052495653,0.40244124070456916,2.034452393065079
527,0.3793333333333333,-0.6206854850975063,27.8290480059689,0.1603807121337133,1.7774515135250364
528,0.38,0.45092233321784275,27.86958921569098,0.10150255415428708,1.5420338669725968
529,0.3806666666666666,-0.6753060997747481,27.908634479973045,0.08638415377113495,1.31643622422395
530,0.3813333333333333,-0.7394224887760924,27.946187630476516,0.23470447678587925,1.1087642623912912
531,0.382,-2.1007996704726732,27.982252532043418,0.5001061315862185,0.9177259813191394
532,0.3826666666666666,5.1078106477572165,28.016833082530525,0.880253242451738,0.7538544311131137
533,0.3833333333333333,5.334013870765532,28.049933212639445,0.2671951490699991,0.5507972749572909
534,0.384,-3.4261474265326632,28.081556885750842,-1.4253428792434515,0.3046911694391943
535,0.3846666666666666,-3.321912238228801,28.111708097755553,-2.9862652424660316,0.09216261128484438
536,0.3853333333333333,-7.605541510434467,28.140390876886727,-4.277834877355202,-0.0896392732238831
537,0.386,-4.682500302842801,28.16760928355268,-4.730157701360405,-0.20379803759771498
538,0.3866666666666666,-6.137430199659178,28.19336741016923,-4.742852662130346,-0.2776484815843413
539,0.3873333333333333,-3.3835902617306326,28.217669380990998,-4.229013070697645,-0.2987608901082941
540,0.388,-3.0175825815319794,28.24051935194464,-3.6094135201020285,-0.29210983428764586
541,0.3886666666666666,-2.9925356183202028,28.261921510460212,-2.9709271007972426,-0.2609295237417987
542,0.3893333333333333,-2.1229052534454307,28.28188007530437,-2.3052590508104234,-0.2051647583447459
543,0.39,-1.2843513517086957,28.300399296412223,-1.6880156370190984,-0.13214032849178692
544,0.3906666666666666,-1.7513091423489013,28.317483454718484,-1.1783025638700435,-0.048745999429875786
545,0.3913333333333333,0.295698035827565,28.333136861991846,-0.6750609721055256,0.049971397918306515
546,0.3919999999999999,-0.7414304378771661,28.34736386066541,-0.38657630533581977,0.14647725552530555
547,0.3926666666666666,-0.8543788363040778,28.36016882366954,-0.137120233689252,0.25097428237292685
548,0.3933333333333333,1.4226504931935153,28.37155615426468,0.11722929241162094,0.36541948728864115
549,0.3939999999999999,-1.0038207705017332,28.381530285872117,0.11016003493573823,0.4703496131512116
550,0.3946666666666666,0.7136009027812764,28.390095681908377,0.15011005689184026,0.5885472724666585
551,0.3953333333333333,-0.34970791437048365,28.397256835615025,0.024431974990290067,0.7056194491092737
552,0.3959999999999999,0.3053732583943003,28.40301826989281,-0.16166227081189236,0.8321895720232066
553,0.3966666666666666,-0.6064531436583772,28.407384537133254,-0.518255344875483,0.9635010417597998
554,0.3973333333333333,-2.361016168621773,28.41036021904992,-0.9690854839850324,1.1089420991651566
555,0.3979999999999999,1.6171609089451537,28.41194992651313,-1.3718607490169041,1.2856127809805957
556,0.3986666666666666,-2.144169266051936,28.412158299379513,-2.2919507921564035,1.4592995296443538
557,0.3993333333333333,-3.4150207397746226,28.410990006325648,-3.273603852346987,1.6654174974693783
558,0.3999999999999999,-7.6157406728579184,28.408449744679814,-4.101494187754214,1.9172594094295987
559,0.4006666666666666,-3.328049004117698,28.404542240254983,-4.266074626872009,2.2548983221304066
560,0.4019999999999999,-2.1348316361520077,28.399272247180164,-4.391732817258083,2.642783760767448
561,0.4039999999999999,-4.8125795690653,28.392644547733056,-4.695714189244083,3.0736677379767636
562,0.4046666666666667,-5.598575177121352,28.384663952171962,-4.800309843123147,3.575527940949458
563,0.4053333333333333,-4.414033991128871,28.375335298569183,-4.508734077845561,4.15995507198479
564,0.4059999999999999,-3.498971947663948,28.364663452641082,-3.8614642632506233,4.821548104588144
565,0.4066666666666667,-2.6533710084803035,28.352653307582784,-2.8269904413214713,5.558025817661768
566,0.4073333333333333,-2.6503942703717134,28.3393097838985,-1.2918869113210254,6.36840610217067
567,0.408,-1.4311206153029719,28.324637829234803,1.008959361686546,7.259955590032453
568,0.4086666666666667,-0.5444503209193354,28.308642418212457,4.159755259336702,8.229724763742254
569,0.4093333333333333,12.35139822257894,28.291328552259102,8.11895496409872,9.27846151321401
570,0.41,15.22032409769865,28.272701259440737,11.25451465621599,10.299541832301482
571,0.4106666666666667,14.876732572012692,28.252765594294345,13.277963107353312,11.27633511100038
572,0.4113333333333333,13.820614466618876,28.231526637660494,14.507450649306323,12.220724812550166
573,0.412,15.171736967111555,28.2089894965155,15.41286112738895,13.150715507213334
574,0.4126666666666666,15.637037155666087,28.18515930380218,16.122263001670692,14.062517008737418
575,0.4133333333333333,16.20394190420631,28.16004121826532,16.80859368700703,14.960147828939144
576,0.414,18.557387680730663,28.133640424279605,17.583800438759877,15.846584502463465
577,0.4146666666666666,17.238725096217557,28.105962131686425,18.329598837854313,16.70862394738338
578,0.4153333333333333,18.548818888524952,28.07701157562215,19.3893331902504,17.565892481963786
579,0.416,21.16380433568363,28.046794016353033,20.76577838539264,18.41431467888514
580,0.4166666666666666,22.42406357172251,28.015314739105918,22.278839801342478,19.23799146889531
581,0.4173333333333333,23.63553502535706,27.982579053901162,23.937359654383197,20.032993609980036
582,0.418,26.857976647312004,27.948592295385595,25.784127159785598,20.795572878326368
583,0.4186666666666666,27.819700479616834,27.91335982266284,27.649476818322004,21.50359051275183
584,0.4193333333333333,30.17052617953613,27.87688701912697,29.69905807379579,22.154763157475507
585,0.42,31.49520140572523,27.8391792922948,31.995055709072105,22.73379393500064
586,0.4206666666666666,33.283917887000065,27.80024207363755,34.774058002943406,23.23397204528925
587,0.4213333333333333,37.29760849919673,27.760080818412973,38.22456414421839,23.643700643002465
588,0.422,42.80719723449963,27.71870100549799,42.230712281759594,23.93054407000993
589,0.4226666666666666,49.052407731592844,27.676108137221377,46.4899193872434,24.047497618536987
590,0.4233333333333333,50.39505179006297,27.632307739194914,50.7089946482354,23.93940697604654
591,0.424,55.90938587550414,27.58730536014599,55.337239546149284,23.59321553022995
592,0.4246666666666666,61.054358506988315,27.5411065717511,60.416309237576584,22.956178551305893
593,0.4253333333333333,66.56205769506099,27.493716968465463,66.12709213679135,21.976257952780692
594,0.426,73.3750640379606,27.44514216735857,72.74118025012869,20.59506515657497
595,0.4266666666666666,80.26048463637672,27.395387807942654,80.53346194568029,18.738852370436778
596,0.4273333333333333,88.69677565213517,27.34445955200883,89.95279190299073,16.328944893905128
597,0.428,95.08240247482861,27.292363083456507,101.42834485511591,13.267726940549409
598,0.4286666666666666,104.9013789342896,27.2391041081261,115.67438262881419,9.470176907385174
599,0.4293333333333333,115.61156673087267,27.184688353632765,132.7042863312957,4.813746055978804
600,0.43,126.35855407910438,27.129121569197082,151.64340215948422,-0.839865181501608
601,0.4306666666666666,141.1626244915806,27.072409525478264,170.09504560766715,-7.638262192327474
602,0.4313333333333333,153.35980589144629,27.01455801440474,182.6795918176688,-15.775867183308506
603,0.432,170.31079520683843,26.955572849008576,180.79815299714784,-25.435693231962333
604,0.4326666666666666,183.43535542812026,26.89545986325689,150.99788346653565,-36.85723767656536
605,0.4333333333333333,203.60970372590754,26.83422491188375,76.36796160563466,-50.26141545911055
606,0.434,219.04522209102953,26.771873870222038,-61.94663105027368,-65.9504333143209
607,0.4346666666666666,245.18391366369747,26.708412634036762,-275.9713228401148,-84.20441206817944
608,0.4353333333333333,-1135.2605592828952,26.64384711935699,-558.2736840228318,-105.42288575362483
609,0.436,-1128.8771106465613,26.578183262307192,-715.4752116943473,-117.3728203773068
610,0.4366666666666666,-1110.4052437852126,26.51142701894051,-738.0687992837634,-120.21921638856548
611,0.4373333333333333,282.2847767691785,26.443584365071047,-645.6355779296953,-114.15393815325436
612,0.438,-1112.0040568187885,26.3746612961057,-620.9094576958589,-111.65660835224513
613,0.4386666666666666,-1134.2759611529082,26.304663826875043,-481.90513787386976,-100.15615151503701
614,0.4393333333333333,249.35183855085066,26.233597991468542,-221.5206506342059,-79.34861639108806
615,0.44,227.7437692976133,26.16146984306485,-26.3430641372707,-61.49938536161656
616,0.4406666666666666,208.13789884377223,26.08828545376383,98.130699196466,-46.253342724078124
617,0.4413333333333333,192.33841113392035,26.014050914419585,164.54179809376308,-33.29682126065036
618,0.442,176.4195899763536,25.9387723344729,190.34520652806717,-22.371016888773724
619,0.4426666666666666,164.78881670230714,25.862455841782577,191.7267240753128,-13.234327978683226
620,0.4433333333333333,151.76916796446287,25.78510758245787,180.6085947792052,-5.699847370721649
621,0.444,142.93451547916712,25.70673372069146,165.10819480819362,0.41741209922327016
622,0.4446666666666666,134.42903450380214,25.6273404385918,149.60223095650775,5.252017638748693
623,0.4453333333333333,125.92595749433075,25.54693393601312,136.21656854641415,8.92403002648864
624,0.446,117.82370799972674,25.46552043039091,125.77154300247865,11.54302506701801
625,0.4466666666666666,110.85845615595132,25.383106156571614,118.31240957918784,13.205493961153003
626,0.4473333333333333,105.58031764049939,25.29969736664654,113.27452947773472,13.98908619553481
627,0.448,101.30079809955086,25.215300329782394,109.42128255634005,13.948357346911937
