,time,aYSmooth,ThrustAccelerationIn/s^2,Thrust Force lb*ft/s^2
1056,0.742666667,160.2177496,225.8708104,0.000515902
1057,0.743333333,181.5665509,204.5220091,0.00046714
1058,0.744,215.5153997,170.5731603,0.000389599
1059,0.744666667,174.4699545,211.6186055,0.000483349
1060,0.745333333,212.0350878,174.0534722,0.000397548
1061,0.746,193.9069026,192.1816574,0.000438954
1062,0.746666667,251.3616039,134.7269561,0.000307724
1063,0.747333333,185.1728497,200.9157103,0.000458903
1064,0.748,282.6264264,103.4621336,0.000236314
1065,0.748666667,423.8270268,-37.73846679,-8.62E-05
1066,0.749333333,338.3240498,47.76451018,0.000109097
1067,0.75,341.0395855,45.04897452,0.000102895
1068,0.750666667,334.0089119,52.07964808,0.000118953
1069,0.751333333,385.7667404,0.321819558,7.35E-07
1070,0.752,484.2724401,-98.18388009,-0.000224258
1071,0.752666667,439.3547268,-53.26616677,-0.000121663
1072,0.753333333,451.5638943,-65.47533428,-0.00014955
1073,0.754,518.3646194,-132.2760594,-0.000302126
1074,0.754666667,550.1272036,-164.0386436,-0.000374674
1075,0.755333333,616.7439188,-230.6553588,-0.00052683
1076,0.756,613.3405391,-227.2519791,-0.000519057
1077,0.756666667,717.5459481,-331.4573881,-0.000757068
1078,0.757333333,772.442051,-386.353491,-0.000882454
1079,0.758,757.7362582,-371.6476982,-0.000848865
1080,0.758666667,1015.804747,-629.7161872,-0.001438309
1081,0.759333333,1105.974193,-719.8856332,-0.001644261
1082,0.76,1158.742144,-772.6535842,-0.001764786
1083,0.760666667,1299.774712,-913.6861519,-0.002086913
1084,0.761333333,1397.640038,-1011.551478,-0.002310443
1085,0.762,1520.048358,-1133.959798,-0.002590031
1086,0.762666667,1844.017663,-1457.929103,-0.003329996
1087,0.763333333,1971.329886,-1585.241326,-0.003620785
1088,0.764,2175.384328,-1789.295768,-0.004086857
1089,0.764666667,-24754.72354,25140.8121,0.0574231
1090,0.765333333,2235.170759,-1849.082199,-0.004223413
1091,0.766,2435.692557,-2049.603997,-0.004681417
1092,0.766666667,-24566.77236,24952.86092,0.056993809
1093,0.767333333,1778.710321,-1392.621761,-0.00318083
1094,0.768,1821.42335,-1435.33479,-0.003278389
1095,0.768666667,1646.950433,-1260.861873,-0.002879883
1096,0.769333333,1380.387139,-994.2985788,-0.002271037
1097,0.77,1369.17552,-983.08696,-0.002245429
1098,0.770666667,1249.154303,-863.0657431,-0.001971293
1099,0.771333333,1119.659764,-733.5712044,-0.00167552
1100,0.772,1028.467826,-642.3792659,-0.001467232
1101,0.772666667,918.3773798,-532.2888198,-0.001215779
1102,0.773333333,837.3592545,-451.2706945,-0.001030729
1103,0.774,826.9011617,-440.8126017,-0.001006842
1104,0.774666667,849.4757707,-463.3872107,-0.001058404
1105,0.775333333,731.3665128,-345.2779528,-0.000788635
1106,0.776,692.3952146,-306.3066546,-0.000699622
1107,0.776666667,679.0283111,-292.9397511,-0.000669092
1108,0.777333333,628.1673081,-242.0787481,-0.000552922
1109,0.778,684.4100367,-298.3214767,-0.000681384
1110,0.778666667,655.8923781,-269.8038181,-0.000616248
1111,0.779333333,624.7289732,-238.6404132,-0.000545069
1112,0.78,626.0151767,-239.9266167,-0.000548007
1113,0.780666667,648.5432439,-262.4546839,-0.000599462
1114,0.781333333,606.0146608,-219.9261008,-0.000502324
1115,0.782,671.0948103,-285.0062503,-0.000650971
1116,0.782666667,685.4594419,-299.3708819,-0.000683781
1117,0.783333333,708.2887605,-322.2002005,-0.000735924
1118,0.784,759.4144401,-373.3258801,-0.000852698
1119,0.784666667,793.7960335,-407.7074735,-0.000931228
1120,0.785333333,855.7841293,-469.6955693,-0.001072812
1121,0.786,825.7773921,-439.6888321,-0.001004275
1122,0.786666667,917.767422,-531.678862,-0.001214386
1123,0.787333333,1006.742296,-620.653736,-0.00141761
1124,0.788,1064.091344,-678.0027841,-0.001548598
1125,0.788666667,1321.730463,-935.6419035,-0.002137061
1126,0.789333333,1158.976725,-772.8881647,-0.001765322
1127,0.79,1280.787286,-894.6987263,-0.002043545
1128,0.790666667,1440.18173,-1054.09317,-0.002407611
1129,0.791333333,1663.085561,-1276.997001,-0.002916737
1130,0.792,1777.281128,-1391.192568,-0.003177566
1131,0.792666667,1835.95539,-1449.86683,-0.003311582
1132,0.793333333,2016.10508,-1630.01652,-0.003723054
1133,0.794,2321.505209,-1935.416649,-0.004420606
1134,0.794666667,2382.143209,-1996.054649,-0.004559107
1135,0.795333333,2580.457524,-2194.368964,-0.005012068
1136,0.796,2901.510419,-2515.421859,-0.005745372
1137,0.796666667,-20395.69684,20781.7854,0.047466826
1138,0.797333333,-19954.80109,20340.88965,0.046459794
1139,0.798,3203.406951,-2817.318391,-0.006434922
1140,0.798666667,2938.143236,-2552.054676,-0.005829044
1141,0.799333333,-19952.38936,20338.47792,0.046454285
1142,0.8,2690.932693,-2304.844133,-0.0052644
1143,0.800666667,2444.084952,-2057.996392,-0.004700585
1144,0.801333333,2285.323578,-1899.235018,-0.004337965
1145,0.802,2215.221359,-1829.132799,-0.004177847
1146,0.802666667,1999.325381,-1613.236821,-0.003684728
1147,0.803333333,2042.223196,-1656.134636,-0.003782709
1148,0.804,1989.777445,-1603.688885,-0.00366292
1149,0.804666667,1970.730867,-1584.642307,-0.003619417
1150,0.805333333,1903.878548,-1517.789988,-0.003466722
1151,0.806,-20668.92411,21055.01267,0.048090893
1152,0.806666667,1735.405347,-1349.316787,-0.003081919
1153,0.807333333,1554.695777,-1168.607217,-0.002669168
1154,0.808,1432.566907,-1046.478347,-0.002390218
1155,0.808666667,1678.898472,-1292.809912,-0.002952854
1156,0.809333333,1624.167099,-1238.078539,-0.002827845
1157,0.81,1470.826265,-1084.737705,-0.002477605
1158,0.810666667,1356.982361,-970.8938005,-0.002217579
1159,0.811333333,1231.524177,-845.4356168,-0.001931025
1160,0.812,1034.960839,-648.8722788,-0.001482063
1161,0.812666667,1012.100027,-626.0114669,-0.001429847
1162,0.813333333,1028.088943,-642.0003831,-0.001466367
1163,0.814,907.834212,-521.745652,-0.001191698
1164,0.814666667,843.6930751,-457.6045151,-0.001045196
1165,0.815333333,756.2439033,-370.1553433,-0.000845457
1166,0.816,718.3448155,-332.2562555,-0.000758893
1167,0.816666667,546.035892,-159.947332,-0.000365329
1168,0.817333333,565.097888,-179.009328,-0.000408868
1169,0.818,548.1639976,-162.0754376,-0.00037019
1170,0.818666667,473.5907866,-87.50222663,-0.00019986
1171,0.819333333,444.9089439,-58.82038393,-0.000134349
1172,0.82,393.1508618,-7.062301808,-1.61E-05
1173,0.820666667,353.2822849,32.8062751,7.49E-05
1174,0.821333333,341.4946676,44.59389238,0.000101855
1175,0.822,300.9974945,85.09106545,0.000194353
1176,0.822666667,320.2991213,65.7894387,0.000150267
1177,0.823333333,306.6616796,79.4268804,0.000181416
1178,0.824,277.0295833,109.0589767,0.000249097
1179,0.824666667,222.7039171,163.3846429,0.00037318
1180,0.825333333,225.8153543,160.2732057,0.000366073
1181,0.826,286.2500095,99.83855046,0.000228037
1182,0.826666667,261.4117083,124.6768517,0.000284769
1183,0.827333333,198.538585,187.549975,0.000428375
1184,0.828,207.6009342,178.4876258,0.000407676
1185,0.828666667,178.9549553,207.1336047,0.000473105
1186,0.829333333,174.9105637,211.1779963,0.000482343
1187,0.83,200.1643525,185.9242075,0.000424662
1188,0.830666667,219.2079918,166.8805682,0.000381165
1189,0.831333333,215.4295002,170.6590598,0.000389795
1190,0.832,195.9196975,190.1688625,0.000434357
1191,0.832666667,193.5275268,192.5610332,0.000439821
1192,0.833333333,211.8394788,174.2490812,0.000397995
1193,0.834,210.9267453,175.1618147,0.00040008
1194,0.834666667,254.4991506,131.5894094,0.000300558
1195,0.835333333,264.3325224,121.7560376,0.000278098
1196,0.836,284.5514483,101.5371117,0.000231917
1197,0.836666667,280.9299547,105.1586053,0.000240188
1198,0.837333333,335.7408712,50.34768876,0.000114997
1199,0.838,337.2538847,48.83467529,0.000111541
1200,0.838666667,393.2772777,-7.188717746,-1.64E-05
1201,0.839333333,448.2186575,-62.13009749,-0.000141909
1202,0.84,518.3829212,-132.2943612,-0.000302168
1203,0.840666667,500.5696227,-114.4810627,-0.000261482
1204,0.841333333,603.4275336,-217.3389736,-0.000496415
1205,0.842,652.092748,-266.004188,-0.000607569
1206,0.842666667,686.8232266,-300.7346666,-0.000686896
1207,0.843333333,714.8232673,-328.7347073,-0.000750849
1208,0.844,-18446.97056,18833.05912,0.04301582
1209,0.844666667,627.8023202,-241.7137602,-0.000552089
1210,0.845333333,563.5441827,-177.4556227,-0.000405319
1211,0.846,571.7954855,-185.7069255,-0.000424166
1212,0.846666667,512.5460727,-126.4575127,-0.000288836
1213,0.847333333,408.5729412,-22.48438125,-5.14E-05
1214,0.848,352.3029184,33.78564158,7.72E-05
1215,0.848666667,403.8057978,-17.71723777,-4.05E-05
1216,0.849333333,348.239551,37.849009,8.64E-05
1217,0.85,314.3543047,71.73425533,0.000163845
1218,0.850666667,336.6685657,49.41999431,0.000112878
1219,0.851333333,290.0551412,96.03341884,0.000219346
1220,0.852,252.7615086,133.3270514,0.000304527
1221,0.852666667,222.7392292,163.3493308,0.0003731
1222,0.853333333,233.3861994,152.7023606,0.000348781
1223,0.854,213.6310606,172.4574994,0.000393903
1224,0.854666667,170.197875,215.890685,0.000493107
1225,0.855333333,172.1602642,213.9282958,0.000488625
1226,0.856,192.9723491,193.1162109,0.000441089
1227,0.856666667,194.4912932,191.5972668,0.000437619
1228,0.857333333,155.792089,230.296471,0.000526011
1229,0.858,212.7494691,173.3390909,0.000395917
1230,0.858666667,190.0053438,196.0832162,0.000447866
1231,0.859333333,165.4950002,220.5935598,0.000503849
1232,0.86,165.7336788,220.3548812,0.000503304
1233,0.860666667,153.710918,232.377642,0.000530764
1234,0.861333333,185.7799721,200.3085879,0.000457517
1235,0.862,198.6026378,187.4859222,0.000428229
1236,0.862666667,146.6873244,239.4012356,0.000546807
1237,0.863333333,157.0332766,229.0552834,0.000523176
1238,0.864,131.9826162,254.1059438,0.000580393
1239,0.864666667,111.3325588,274.7560012,0.000627559
1240,0.865333333,119.3932773,266.6952827,0.000609148
1241,0.866,96.42121113,289.6673489,0.000661617
1242,0.866666667,177.631981,208.456579,0.000476127
1243,0.867333333,41.37584119,344.7127188,0.000787344
1244,0.868,230.7915743,155.2969857,0.000354707
1245,0.868666667,262.3052293,123.7833307,0.000282728
1246,0.869333333,224.921236,161.167324,0.000368116
1247,0.87,196.8991925,189.1893675,0.00043212
1248,0.870666667,186.3988572,199.6897028,0.000456103
1249,0.871333333,165.9209908,220.1675692,0.000502876
1250,0.872,238.0997281,147.9888319,0.000338015
1251,0.872666667,178.3469336,207.7416264,0.000474494
1252,0.873333333,226.8892243,159.1993357,0.000363621
1253,0.874,262.8691449,123.2194151,0.00028144
1254,0.874666667,237.9225141,148.1660459,0.00033842
1255,0.875333333,334.6277816,51.46077836,0.000117539
1256,0.876,174.8611695,211.2273905,0.000482456
1257,0.876666667,271.8445104,114.2440496,0.00026094
1258,0.877333333,470.3328441,-84.24428413,-0.000192419
1259,0.878,213.3356676,172.7528924,0.000394578
1260,0.878666667,294.8584023,91.23015773,0.000208375
1261,0.879333333,436.4996758,-50.41111576,-0.000115142
1262,0.88,485.3420782,-99.25351817,-0.000226701
1263,0.880666667,550.6434803,-164.5549203,-0.000375853
1264,0.881333333,730.7831262,-344.6945662,-0.000787303
1265,0.882,1146.913138,-760.824578,-0.001737768
1266,0.882666667,501.2361384,-115.1475784,-0.000263004
1267,0.883333333,1321.592014,-935.5034539,-0.002136745
1268,0.884,783.5141871,-397.4256271,-0.000907744
1269,0.884666667,-15497.73558,15883.82414,0.036279593
1270,0.885333333,936.0842438,-549.9956838,-0.001256223
1271,0.886,773.8963833,-387.8078233,-0.000885776
1272,0.886666667,107.5509341,278.5376259,0.000636196
1273,0.887333333,230.1812313,155.9073287,0.000356102
1274,0.888,102.6866141,283.4019459,0.000647307
1275,0.888666667,151.2673057,234.8212543,0.000536346
1276,0.889333333,150.8086065,235.2799535,0.000537393
1277,0.89,134.0319406,252.0566194,0.000575712
1278,0.890666667,161.4638907,224.6246693,0.000513056
1279,0.891333333,110.4151566,275.6734034,0.000629654
1280,0.892,62.31619214,323.7723679,0.000739515
1281,0.892666667,400.167313,-14.07875295,-3.22E-05
1282,0.893333333,317.3634058,68.72515423,0.000156972
1283,0.894,242.939283,143.149277,0.000326961
1284,0.894666667,263.182464,122.906096,0.000280725
1285,0.895333333,154.598166,231.490394,0.000528738
1286,0.896,223.5901392,162.4984208,0.000371156
1287,0.896666667,140.4529167,245.6356433,0.000561046
1288,0.897333333,146.1147954,239.9737646,0.000548114
1289,0.898,149.9802968,236.1082632,0.000539285
1290,0.898666667,95.25789503,290.830665,0.000664274
1291,0.899333333,112.3268933,273.7616667,0.000625288
1292,0.9,129.2311866,256.8573734,0.000586677
1293,0.900666667,77.88471479,308.2038452,0.000703956
1294,0.901333333,71.70095772,314.3876023,0.00071808
1295,0.902,85.77351697,300.315043,0.000685937
1296,0.902666667,63.62569777,322.4628622,0.000736524
1297,0.903333333,72.25247519,313.8360848,0.00071682
1298,0.904,81.57006443,304.5184956,0.000695538
1299,0.904666667,50.77818685,335.3103732,0.000765869
1300,0.905333333,37.70302669,348.3855333,0.000795733
1301,0.906,14.2343477,371.8542123,0.000849337
1302,0.906666667,17.95392799,368.134632,0.000840841
1303,0.907333333,-20.00172278,406.0902828,0.000927534
1304,0.908,-44.02962538,430.1181854,0.000982415
1305,0.908666667,14.26715876,371.8214012,0.000849262
1306,0.909333333,2.609598912,383.4789611,0.000875889
1307,0.91,-3.825277155,389.9138372,0.000890586
1308,0.910666667,-23.0746741,409.1632341,0.000934553
1309,0.911333333,1.463804374,384.6247556,0.000878506
1310,0.912,-33.2128266,419.3013866,0.000957709
1311,0.912666667,-79.49890769,465.5874677,0.001063429
1312,0.913333333,-35.5195921,421.6081521,0.000962978
1313,0.914,-45.40256454,431.4911245,0.000985551
1314,0.914666667,-65.3831127,451.4716727,0.001031188
1315,0.915333333,-63.33103953,449.4195995,0.001026501
1316,0.916,-84.37880107,470.4673611,0.001074575
1317,0.916666667,-74.82862928,460.9171893,0.001052762
1318,0.917333333,-95.87010364,481.9586636,0.001100822
1319,0.918,-91.03857519,477.1271352,0.001089787
1320,0.918666667,-123.0660546,509.1546146,0.001162939
1321,0.919333333,-109.2867333,495.3752933,0.001131466
1322,0.92,-118.655992,504.744552,0.001152866
1323,0.920666667,-178.7338346,564.8223946,0.001290088
1324,0.921333333,-171.6347988,557.7233588,0.001273873
1325,0.922,-120.8282028,506.9167628,0.001157828
1326,0.922666667,17.39891373,368.6896463,0.000842109
1327,0.923333333,-211.6475981,597.7361581,0.001365265
1328,0.924,-130.0592715,516.1478315,0.001178912
1329,0.924666667,-78.34348029,464.4320403,0.00106079
1330,0.925333333,-113.2968979,499.3854579,0.001140626
1331,0.926,-71.77863619,457.8671962,0.001045796
1332,0.926666667,-71.27363994,457.3621999,0.001044642
1333,0.927333333,-67.39669092,453.4852509,0.001035787
1334,0.928,-73.1970366,459.2855966,0.001049035
1335,0.928666667,-27.72499107,413.8135511,0.000945175
1336,0.929333333,-29.27497717,415.3635372,0.000948715
1337,0.93,-9.551801708,395.6403617,0.000903666
1338,0.930666667,6.933457463,379.1551025,0.000866013
1339,0.931333333,19.49810689,366.5904531,0.000837314
1340,0.932,19.47841566,366.6101443,0.000837359
1341,0.932666667,-14.84485776,400.9334178,0.000915756
1342,0.933333333,29.18283542,356.9057246,0.000815194
1343,0.934,26.62972318,359.4588368,0.000821025
1344,0.934666667,-34.6991726,420.7877326,0.000961104
1345,0.935333333,42.02112588,344.0674341,0.00078587
1346,0.936,57.63125085,328.4573091,0.000750216
1347,0.936666667,48.28094942,337.8076106,0.000771573
1348,0.937333333,28.62219557,357.4663644,0.000816474
1349,0.938,29.88607749,356.2024825,0.000813588
1350,0.938666667,29.50344033,356.5851197,0.000814461
1351,0.939333333,36.28819266,349.8003673,0.000798965
1352,0.94,75.01025344,311.0783066,0.000710521
1353,0.940666667,77.40493153,308.6836285,0.000705052
1354,0.941333333,43.676207,342.412353,0.00078209
1355,0.942,52.45102671,333.6375333,0.000762048
1356,0.942666667,31.01960061,355.0689594,0.000810998
1357,0.943333333,87.56139999,298.52716,0.000681854
1358,0.944,31.46158888,354.6269711,0.000809989
1359,0.944666667,159.3803111,226.7082489,0.000517815
1360,0.945333333,110.9877957,275.1007643,0.000628346
1361,0.946,128.2446191,257.8439409,0.000588931
1362,0.946666667,83.6166426,302.4719174,0.000690864
1363,0.947333333,11.55609319,374.5324668,0.000855454
1364,0.948,132.415787,253.672773,0.000579404
1365,0.948666667,133.1830219,252.9055381,0.000577651
1366,0.949333333,101.8659328,284.2226272,0.000649181
1367,0.95,116.1706267,269.9179333,0.000616509
1368,0.950666667,153.1791112,232.9094488,0.000531979
1369,0.951333333,119.1321654,266.9563946,0.000609744
1370,0.952,197.9249506,188.1636094,0.000429777
1371,0.952666667,101.4121676,284.6763924,0.000650218
1372,0.953333333,150.2038392,235.8847208,0.000538775
1373,0.954,189.7259829,196.3625771,0.000448504
1374,0.954666667,186.422964,199.665596,0.000456048
1375,0.955333333,99.91806736,286.1704926,0.00065363
1376,0.956,19.28866315,366.7998968,0.000837793
1377,0.956666667,-11.52646316,397.6150232,0.000908176
1378,0.957333333,22.1848512,363.9037088,0.000831178
1379,0.958,26.43101293,359.6575471,0.000821479
1380,0.958666667,117.8318507,268.2567093,0.000612714
1381,0.959333333,45.44922667,340.6393333,0.00077804
1382,0.96,133.3332293,252.7553307,0.000577308
1383,0.960666667,134.618699,251.469861,0.000574372
1384,0.961333333,99.7180013,286.3705587,0.000654087
1385,0.962,88.80203981,297.2865202,0.00067902
1386,0.962666667,285.132959,100.955601,0.000230589
1387,0.963333333,62.01335125,324.0752088,0.000740207
1388,0.964,67.16252036,318.9260396,0.000728446
1389,0.964666667,119.8710869,266.2174731,0.000608056
1390,0.965333333,77.67097177,308.4175882,0.000704444
1391,0.966,92.38811748,293.7004425,0.000670829
1392,0.966666667,103.8726663,282.2158937,0.000644598
1393,0.967333333,104.383576,281.704984,0.000643431
1394,0.968,27.15680478,358.9317552,0.000819821
1395,0.968666667,378.7180361,7.37052391,1.68E-05
1396,0.969333333,29.93126305,356.157297,0.000813484
1397,0.97,-56.34590951,442.4344695,0.001010546
1398,0.970666667,-112.6241833,498.7127433,0.001139089
1399,0.971333333,23.16367076,362.9248892,0.000828942
1400,0.972,238.3742801,147.7142799,0.000337388
1401,0.972666667,-72.11496303,458.203523,0.001046564
1402,0.973333333,-20.32291244,406.4114724,0.000928268
1403,0.974,-72.85987402,458.948434,0.001048265
1404,0.974666667,-55.17930481,441.2678648,0.001007882
1405,0.975333333,-123.4932619,509.5818219,0.001163915
1406,0.976,-40.9764221,427.0649821,0.000975442
1407,0.976666667,-81.35916229,467.4477223,0.001067678
1408,0.977333333,-77.0495683,463.1381283,0.001057835
1409,0.978,-24.98865724,411.0772172,0.000938925
1410,0.978666667,-110.1053815,496.1939415,0.001133336
1411,0.979333333,-86.90829043,472.9968504,0.001080353
1412,0.98,-84.10438166,470.1929417,0.001073948
1413,0.980666667,-170.4437679,556.5323279,0.001271153
1414,0.981333333,-148.4448306,534.5333906,0.001220906
1415,0.982,-69.32386446,455.4124245,0.001040189
1416,0.982666667,-73.98356669,460.0721267,0.001050832
1417,0.983333333,-67.0459069,453.1344669,0.001034986
1418,0.984,-44.79988659,430.8884466,0.000984175
1419,0.984666667,2.217995772,383.8705642,0.000876783
1420,0.985333333,-81.44367162,467.5322316,0.001067871
1421,0.986,-25.16609085,411.2546508,0.00093933
1422,0.986666667,-33.7654535,419.8540135,0.000958971
1423,0.987333333,63.42329916,322.6652608,0.000736987
1424,0.988,57.51309527,328.5754647,0.000750486
1425,0.988666667,96.51131735,289.5772426,0.000661412
1426,0.989333333,122.685908,263.402652,0.000601627
1427,0.99,116.5094076,269.5791524,0.000615735
1428,0.990666667,125.3270972,260.7614628,0.000595595
1429,0.991333333,144.0191389,242.0694211,0.000552901
1430,0.992,59.42544665,326.6631133,0.000746118
1431,0.992666667,12.23730487,373.8512551,0.000853898
1432,0.993333333,-5811.301022,6197.389582,0.014155204
1433,0.994,59.57890611,326.5096539,0.000745767
1434,0.994666667,52.12168338,333.9668766,0.0007628
1435,0.995333333,27.14413014,358.9444299,0.00081985
1436,0.996,46.44696111,339.6415989,0.000775761
1437,0.996666667,17.93588418,368.1526758,0.000840882
1438,0.997333333,31.89938634,354.1891737,0.000808989
1439,0.998,18.22836738,367.8601926,0.000840214
1440,0.998666667,-20.11920602,406.207766,0.000927803
1441,0.999333333,30.31619191,355.7723681,0.000812605
1442,1,35.12352921,350.9650308,0.000801625
1443,1.000666667,38.17946117,347.9090988,0.000794645
1444,1.001333333,37.78856029,348.2999997,0.000795538
1445,1.002,-10.61579275,396.7043527,0.000906096
1446,1.002666667,38.36166194,347.7268981,0.000794229
1447,1.003333333,46.74956018,339.3389998,0.00077507
1448,1.004,57.87909374,328.2094663,0.00074965
1449,1.004666667,33.45947384,352.6290862,0.000805426
1450,1.005333333,80.47776594,305.6107941,0.000698033
1451,1.006,51.88438381,334.2041762,0.000763342
1452,1.006666667,60.75030123,325.3382588,0.000743092
1453,1.007333333,29.09640641,356.9921536,0.000815391
1454,1.008,22.58552854,363.5030315,0.000830262
1455,1.008666667,77.41156301,308.676997,0.000705036
1456,1.009333333,110.8098417,275.2787183,0.000628753
1457,1.01,-7.253706626,393.3422666,0.000898417
1458,1.010666667,69.62283583,316.4657242,0.000722826
1459,1.011333333,21.29121818,364.7973418,0.000833219
1460,1.012,115.3943703,270.6941897,0.000618282
1461,1.012666667,98.03881834,288.0497417,0.000657923
1462,1.013333333,127.294229,258.794331,0.000591102
1463,1.014,143.3341519,242.7544081,0.000554465
1464,1.014666667,119.8204847,266.2680753,0.000608172
1465,1.015333333,118.587387,267.501173,0.000610988
1466,1.016,150.4478208,235.6407392,0.000538217
1467,1.016666667,111.116759,274.971801,0.000628052
1468,1.017333333,105.268063,280.820497,0.000641411
1469,1.018,18.35526833,367.7332917,0.000839925
1470,1.018666667,76.53656514,309.5519949,0.000707035
1471,1.019333333,94.167833,291.920727,0.000666764
1472,1.02,125.5483234,260.5402366,0.000595089
1473,1.020666667,127.2892297,258.7993303,0.000591113
1474,1.021333333,92.34220322,293.7463568,0.000670934
1475,1.022,84.45534597,301.633214,0.000688948
1476,1.022666667,141.0567607,245.0317993,0.000559667
1477,1.023333333,135.6454474,250.4431126,0.000572027
1478,1.024,165.3460077,220.7425523,0.000504189
1479,1.024666667,107.3375354,278.7510246,0.000636684
1480,1.025333333,104.6687734,281.4197866,0.000642779
1481,1.026,45.0110123,341.0775477,0.000779041
1482,1.026666667,84.00595163,302.0826084,0.000689975
1483,1.027333333,143.3983569,242.6902031,0.000554319
1484,1.028,73.87844513,312.2101149,0.000713106
1485,1.028666667,184.1373096,201.9512504,0.000461269
1486,1.029333333,114.1321758,271.9563842,0.000621164
1487,1.03,112.52083,273.56773,0.000624845
1488,1.030666667,167.1573097,218.9312503,0.000500052
1489,1.031333333,184.3802363,201.7083237,0.000460714
1490,1.032,166.5033475,219.5852125,0.000501546
1491,1.032666667,158.1518198,227.9367402,0.000520621
1492,1.033333333,231.3095411,154.7790189,0.000353524
1493,1.034,221.6997684,164.3887916,0.000375474
1494,1.034666667,160.6034913,225.4850687,0.000515021
1495,1.035333333,167.4375089,218.6510511,0.000499412
1496,1.036,133.5463871,252.5421729,0.000576821
1497,1.036666667,174.9938862,211.0946738,0.000482153
1498,1.037333333,234.921323,151.167237,0.000345275
1499,1.038,118.1532281,267.9353319,0.00061198
1500,1.038666667,213.8318649,172.2566951,0.000393444
1501,1.039333333,113.8148133,272.2737467,0.000621889
1502,1.04,91.67494842,294.4136116,0.000672458
1503,1.040666667,194.3909137,191.6976463,0.000437849
1504,1.041333333,114.5129249,271.5756351,0.000620295
1505,1.042,104.2280677,281.8604923,0.000643786
1506,1.042666667,119.1239145,266.9646455,0.000609763
1507,1.043333333,97.81575951,288.2728005,0.000658432
1508,1.044,47.44948815,338.6390719,0.000773472
1509,1.044666667,0.175737641,385.9128224,0.000881448
1510,1.045333333,5.148914843,380.9396452,0.000870089
1511,1.046,-28.51643405,414.6049941,0.000946982
1512,1.046666667,11.02937005,375.05919,0.000856657
